"Plot Title: 20940478"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20940478, SEN S/N: 20940478, LBL: temp)","Intensity, lum/ft² (LGR S/N: 20940478, SEN S/N: 20940478, LBL: light)","Host Connected (LGR S/N: 20940478)","Coupler Attached (LGR S/N: 20940478)","Stopped (LGR S/N: 20940478)","End Of File (LGR S/N: 20940478)"
946,11/05/20 09:30:00 AM,19.567,216.0,,,,
947,11/05/20 09:45:00 AM,19.662,224.0,,,,
948,11/05/20 10:00:00 AM,19.758,224.0,,,,
949,11/05/20 10:15:00 AM,19.853,224.0,,,,
950,11/05/20 10:30:00 AM,19.853,224.0,,,,
951,11/05/20 10:45:00 AM,19.853,224.0,,,,
952,11/05/20 11:00:00 AM,19.853,216.0,,,,
953,11/05/20 11:15:00 AM,19.948,216.0,,,,
954,11/05/20 11:30:00 AM,19.948,224.0,,,,
955,11/05/20 11:45:00 AM,19.948,224.0,,,,
956,11/05/20 12:00:00 PM,19.853,224.0,,,,
957,11/05/20 12:15:00 PM,19.758,224.0,,,,
958,11/05/20 12:30:00 PM,19.853,224.0,,,,
959,11/05/20 12:45:00 PM,19.853,216.0,,,,
960,11/05/20 01:00:00 PM,19.948,224.0,,,,
961,11/05/20 01:15:00 PM,19.853,224.0,,,,
962,11/05/20 01:30:00 PM,19.758,216.0,,,,
963,11/05/20 01:45:00 PM,19.758,224.0,,,,
964,11/05/20 02:00:00 PM,19.662,224.0,,,,
965,11/05/20 02:15:00 PM,19.662,224.0,,,,
966,11/05/20 02:30:00 PM,19.662,224.0,,,,
967,11/05/20 02:45:00 PM,19.758,224.0,,,,
968,11/05/20 03:00:00 PM,20.043,184.0,,,,
969,11/05/20 03:15:00 PM,20.138,216.0,,,,
970,11/05/20 03:30:00 PM,19.948,216.0,,,,
971,11/05/20 03:45:00 PM,19.948,216.0,,,,
972,11/05/20 04:00:00 PM,20.043,216.0,,,,
973,11/05/20 04:15:00 PM,19.948,216.0,,,,
974,11/05/20 04:30:00 PM,19.853,216.0,,,,
975,11/05/20 04:45:00 PM,19.853,216.0,,,,
976,11/05/20 05:00:00 PM,19.948,216.0,,,,
977,11/05/20 05:15:00 PM,19.853,216.0,,,,
978,11/05/20 05:30:00 PM,19.758,216.0,,,,
979,11/05/20 05:45:00 PM,19.662,216.0,,,,
980,11/05/20 06:00:00 PM,19.662,216.0,,,,
981,11/05/20 06:15:00 PM,19.282,0.0,,,,
982,11/05/20 06:30:00 PM,19.662,0.0,,,,
983,11/05/20 06:45:00 PM,20.329,0.0,,,,
984,11/05/20 07:00:00 PM,20.901,0.0,,,,
985,11/05/20 07:15:00 PM,21.378,0.0,,,,
986,11/05/20 07:30:00 PM,21.664,0.0,,,,
987,11/05/20 07:45:00 PM,21.855,0.0,,,,
988,11/05/20 08:00:00 PM,22.142,0.0,,,,
989,11/05/20 08:15:00 PM,22.238,0.0,,,,
990,11/05/20 08:30:00 PM,22.238,0.0,,,,
991,11/05/20 08:45:00 PM,22.238,0.0,,,,
992,11/05/20 09:00:00 PM,22.333,0.0,,,,
993,11/05/20 09:15:00 PM,22.333,0.0,,,,
994,11/05/20 09:30:00 PM,22.429,0.0,,,,
995,11/05/20 09:45:00 PM,22.429,0.0,,,,
996,11/05/20 10:00:00 PM,22.429,0.0,,,,
997,11/05/20 10:15:00 PM,22.429,0.0,,,,
998,11/05/20 10:30:00 PM,22.429,0.0,,,,
999,11/05/20 10:45:00 PM,22.429,0.0,,,,
1000,11/05/20 11:00:00 PM,22.429,0.0,,,,
1001,11/05/20 11:15:00 PM,22.429,0.0,,,,
1002,11/05/20 11:30:00 PM,22.429,0.0,,,,
1003,11/05/20 11:45:00 PM,22.429,0.0,,,,
1004,11/06/20 12:00:00 AM,22.429,0.0,,,,
1005,11/06/20 12:15:00 AM,22.429,0.0,,,,
1006,11/06/20 12:30:00 AM,22.429,0.0,,,,
1007,11/06/20 12:45:00 AM,22.429,0.0,,,,
1008,11/06/20 01:00:00 AM,22.429,0.0,,,,
1009,11/06/20 01:15:00 AM,22.429,0.0,,,,
1010,11/06/20 01:30:00 AM,22.429,0.0,,,,
1011,11/06/20 01:45:00 AM,22.429,0.0,,,,
1012,11/06/20 02:00:00 AM,22.429,0.0,,,,
1013,11/06/20 02:15:00 AM,22.429,0.0,,,,
1014,11/06/20 02:30:00 AM,22.429,0.0,,,,
1015,11/06/20 02:45:00 AM,22.429,0.0,,,,
1016,11/06/20 03:00:00 AM,22.429,0.0,,,,
1017,11/06/20 03:15:00 AM,22.429,0.0,,,,
1018,11/06/20 03:30:00 AM,22.429,0.0,,,,
1019,11/06/20 03:45:00 AM,22.429,0.0,,,,
1020,11/06/20 04:00:00 AM,22.333,0.0,,,,
1021,11/06/20 04:15:00 AM,22.333,0.0,,,,
1022,11/06/20 04:30:00 AM,22.333,0.0,,,,
1023,11/06/20 04:45:00 AM,22.333,0.0,,,,
1024,11/06/20 05:00:00 AM,22.429,0.0,,,,
1025,11/06/20 05:15:00 AM,22.429,0.0,,,,
1026,11/06/20 05:30:00 AM,22.429,0.0,,,,
1027,11/06/20 05:45:00 AM,22.333,0.0,,,,
1028,11/06/20 06:00:00 AM,22.429,0.0,,,,
1029,11/06/20 06:15:00 AM,22.812,224.0,,,,
1030,11/06/20 06:30:00 AM,22.429,224.0,,,,
1031,11/06/20 06:45:00 AM,21.378,216.0,,,,
1032,11/06/20 07:00:00 AM,20.710,216.0,,,,
1033,11/06/20 07:15:00 AM,20.424,224.0,,,,
1034,11/06/20 07:30:00 AM,20.138,216.0,,,,
1035,11/06/20 07:45:00 AM,20.043,216.0,,,,
1036,11/06/20 08:00:00 AM,19.853,216.0,,,,
1037,11/06/20 08:15:00 AM,19.853,216.0,,,,
1038,11/06/20 08:30:00 AM,19.948,216.0,,,,
1039,11/06/20 08:45:00 AM,19.948,216.0,,,,
1040,11/06/20 09:00:00 AM,19.853,216.0,,,,
1041,11/06/20 09:15:00 AM,19.758,216.0,,,,
1042,11/06/20 09:30:00 AM,19.853,216.0,,,,
1043,11/06/20 09:45:00 AM,19.948,216.0,,,,
1044,11/06/20 10:00:00 AM,19.948,216.0,,,,
1045,11/06/20 10:15:00 AM,19.853,224.0,,,,
1046,11/06/20 10:30:00 AM,19.758,216.0,,,,
1047,11/06/20 10:45:00 AM,19.853,224.0,,,,
1048,11/06/20 11:00:00 AM,19.853,216.0,,,,
1049,11/06/20 11:15:00 AM,19.948,216.0,,,,
1050,11/06/20 11:30:00 AM,19.948,216.0,,,,
1051,11/06/20 11:45:00 AM,19.853,216.0,,,,
1052,11/06/20 12:00:00 PM,19.853,216.0,,,,
1053,11/06/20 12:15:00 PM,19.853,216.0,,,,
1054,11/06/20 12:30:00 PM,19.948,216.0,,,,
1055,11/06/20 12:45:00 PM,19.948,216.0,,,,
1056,11/06/20 01:00:00 PM,19.948,216.0,,,,
1057,11/06/20 01:15:00 PM,19.948,216.0,,,,
1058,11/06/20 01:30:00 PM,19.948,216.0,,,,
1059,11/06/20 01:45:00 PM,19.948,224.0,,,,
1060,11/06/20 02:00:00 PM,19.948,224.0,,,,
1061,11/06/20 02:15:00 PM,19.948,224.0,,,,
1062,11/06/20 02:30:00 PM,19.853,224.0,,,,
1063,11/06/20 02:45:00 PM,19.853,216.0,,,,
1064,11/06/20 03:00:00 PM,19.948,216.0,,,,
1065,11/06/20 03:15:00 PM,19.948,216.0,,,,
1066,11/06/20 03:30:00 PM,19.948,216.0,,,,
1067,11/06/20 03:45:00 PM,19.853,224.0,,,,
1068,11/06/20 04:00:00 PM,19.948,216.0,,,,
1069,11/06/20 04:15:00 PM,19.948,216.0,,,,
1070,11/06/20 04:30:00 PM,19.948,216.0,,,,
1071,11/06/20 04:45:00 PM,19.948,224.0,,,,
1072,11/06/20 05:00:00 PM,19.948,224.0,,,,
1073,11/06/20 05:15:00 PM,19.948,216.0,,,,
1074,11/06/20 05:30:00 PM,19.948,224.0,,,,
1075,11/06/20 05:45:00 PM,19.853,216.0,,,,
1076,11/06/20 06:00:00 PM,19.758,224.0,,,,
1077,11/06/20 06:15:00 PM,19.282,0.0,,,,
1078,11/06/20 06:30:00 PM,19.662,0.0,,,,
1079,11/06/20 06:45:00 PM,20.519,0.0,,,,
1080,11/06/20 07:00:00 PM,21.187,0.0,,,,
1081,11/06/20 07:15:00 PM,21.473,0.0,,,,
1082,11/06/20 07:30:00 PM,21.760,0.0,,,,
1083,11/06/20 07:45:00 PM,21.855,0.0,,,,
1084,11/06/20 08:00:00 PM,22.046,0.0,,,,
1085,11/06/20 08:15:00 PM,22.142,0.0,,,,
1086,11/06/20 08:30:00 PM,22.238,0.0,,,,
1087,11/06/20 08:45:00 PM,22.238,0.0,,,,
1088,11/06/20 09:00:00 PM,22.333,0.0,,,,
1089,11/06/20 09:15:00 PM,22.333,0.0,,,,
1090,11/06/20 09:30:00 PM,22.333,0.0,,,,
1091,11/06/20 09:45:00 PM,22.429,0.0,,,,
1092,11/06/20 10:00:00 PM,22.429,0.0,,,,
1093,11/06/20 10:15:00 PM,22.429,0.0,,,,
1094,11/06/20 10:30:00 PM,22.429,0.0,,,,
1095,11/06/20 10:45:00 PM,22.429,0.0,,,,
1096,11/06/20 11:00:00 PM,22.429,0.0,,,,
1097,11/06/20 11:15:00 PM,22.429,0.0,,,,
1098,11/06/20 11:30:00 PM,22.429,0.0,,,,
1099,11/06/20 11:45:00 PM,22.429,0.0,,,,
1100,11/07/20 12:00:00 AM,22.429,0.0,,,,
1101,11/07/20 12:15:00 AM,22.429,0.0,,,,
1102,11/07/20 12:30:00 AM,22.429,0.0,,,,
1103,11/07/20 12:45:00 AM,22.429,0.0,,,,
1104,11/07/20 01:00:00 AM,22.429,0.0,,,,
1105,11/07/20 01:15:00 AM,22.429,0.0,,,,
1106,11/07/20 01:30:00 AM,22.429,0.0,,,,
1107,11/07/20 01:45:00 AM,22.429,0.0,,,,
1108,11/07/20 02:00:00 AM,22.429,0.0,,,,
1109,11/07/20 02:15:00 AM,22.429,0.0,,,,
1110,11/07/20 02:30:00 AM,22.429,0.0,,,,
1111,11/07/20 02:45:00 AM,22.429,0.0,,,,
1112,11/07/20 03:00:00 AM,22.429,0.0,,,,
1113,11/07/20 03:15:00 AM,22.429,0.0,,,,
1114,11/07/20 03:30:00 AM,22.429,0.0,,,,
1115,11/07/20 03:45:00 AM,22.429,0.0,,,,
1116,11/07/20 04:00:00 AM,22.429,0.0,,,,
1117,11/07/20 04:15:00 AM,22.429,0.0,,,,
1118,11/07/20 04:30:00 AM,22.429,0.0,,,,
1119,11/07/20 04:45:00 AM,22.429,0.0,,,,
1120,11/07/20 05:00:00 AM,22.429,0.0,,,,
1121,11/07/20 05:15:00 AM,22.429,0.0,,,,
1122,11/07/20 05:30:00 AM,22.429,0.0,,,,
1123,11/07/20 05:45:00 AM,22.429,0.0,,,,
1124,11/07/20 06:00:00 AM,22.429,0.0,,,,
1125,11/07/20 06:15:00 AM,22.812,224.0,,,,
1126,11/07/20 06:30:00 AM,22.429,224.0,,,,
1127,11/07/20 06:45:00 AM,21.378,216.0,,,,
1128,11/07/20 07:00:00 AM,20.710,216.0,,,,
1129,11/07/20 07:15:00 AM,20.329,216.0,,,,
1130,11/07/20 07:30:00 AM,20.138,216.0,,,,
1131,11/07/20 07:45:00 AM,19.948,216.0,,,,
1132,11/07/20 08:00:00 AM,19.948,224.0,,,,
1133,11/07/20 08:15:00 AM,19.948,216.0,,,,
1134,11/07/20 08:30:00 AM,19.853,216.0,,,,
1135,11/07/20 08:45:00 AM,19.853,216.0,,,,
1136,11/07/20 09:00:00 AM,19.948,216.0,,,,
1137,11/07/20 09:15:00 AM,19.948,216.0,,,,
1138,11/07/20 09:30:00 AM,19.948,216.0,,,,
1139,11/07/20 09:45:00 AM,19.948,224.0,,,,
1140,11/07/20 10:00:00 AM,20.043,224.0,,,,
1141,11/07/20 10:15:00 AM,20.043,216.0,,,,
1142,11/07/20 10:30:00 AM,20.043,224.0,,,,
1143,11/07/20 10:45:00 AM,20.043,224.0,,,,
1144,11/07/20 11:00:00 AM,20.043,216.0,,,,
1145,11/07/20 11:15:00 AM,20.043,216.0,,,,
1146,11/07/20 11:30:00 AM,20.043,216.0,,,,
1147,11/07/20 11:45:00 AM,20.043,224.0,,,,
1148,11/07/20 12:00:00 PM,20.043,216.0,,,,
1149,11/07/20 12:15:00 PM,20.043,216.0,,,,
1150,11/07/20 12:30:00 PM,20.043,216.0,,,,
1151,11/07/20 12:45:00 PM,20.043,224.0,,,,
1152,11/07/20 01:00:00 PM,20.043,216.0,,,,
1153,11/07/20 01:15:00 PM,20.043,216.0,,,,
1154,11/07/20 01:30:00 PM,20.043,224.0,,,,
1155,11/07/20 01:45:00 PM,19.853,216.0,,,,
1156,11/07/20 02:00:00 PM,19.662,216.0,,,,
1157,11/07/20 02:15:00 PM,19.567,216.0,,,,
1158,11/07/20 02:30:00 PM,19.472,216.0,,,,
1159,11/07/20 02:45:00 PM,19.472,216.0,,,,
1160,11/07/20 03:00:00 PM,19.377,216.0,,,,
1161,11/07/20 03:15:00 PM,19.377,224.0,,,,
1162,11/07/20 03:30:00 PM,19.282,224.0,,,,
1163,11/07/20 03:45:00 PM,19.282,216.0,,,,
1164,11/07/20 04:00:00 PM,19.282,224.0,,,,
1165,11/07/20 04:15:00 PM,19.187,224.0,,,,
1166,11/07/20 04:30:00 PM,19.187,224.0,,,,
1167,11/07/20 04:45:00 PM,19.187,224.0,,,,
1168,11/07/20 05:00:00 PM,19.187,224.0,,,,
1169,11/07/20 05:15:00 PM,19.187,216.0,,,,
1170,11/07/20 05:30:00 PM,19.187,216.0,,,,
1171,11/07/20 05:45:00 PM,19.187,216.0,,,,
1172,11/07/20 06:00:00 PM,19.187,224.0,,,,
1173,11/07/20 06:15:00 PM,18.806,0.0,,,,
1174,11/07/20 06:30:00 PM,19.187,0.0,,,,
1175,11/07/20 06:45:00 PM,20.043,0.0,,,,
1176,11/07/20 07:00:00 PM,20.519,0.0,,,,
1177,11/07/20 07:15:00 PM,20.996,0.0,,,,
1178,11/07/20 07:30:00 PM,21.282,0.0,,,,
1179,11/07/20 07:45:00 PM,21.473,0.0,,,,
1180,11/07/20 08:00:00 PM,21.664,0.0,,,,
1181,11/07/20 08:15:00 PM,21.760,0.0,,,,
1182,11/07/20 08:30:00 PM,21.855,0.0,,,,
1183,11/07/20 08:45:00 PM,21.951,0.0,,,,
1184,11/07/20 09:00:00 PM,22.046,0.0,,,,
1185,11/07/20 09:15:00 PM,22.046,0.0,,,,
1186,11/07/20 09:30:00 PM,22.046,0.0,,,,
1187,11/07/20 09:45:00 PM,22.142,0.0,,,,
1188,11/07/20 10:00:00 PM,22.142,0.0,,,,
1189,11/07/20 10:15:00 PM,22.142,0.0,,,,
1190,11/07/20 10:30:00 PM,22.142,0.0,,,,
1191,11/07/20 10:45:00 PM,22.142,0.0,,,,
1192,11/07/20 11:00:00 PM,22.142,0.0,,,,
1193,11/07/20 11:15:00 PM,22.142,0.0,,,,
1194,11/07/20 11:30:00 PM,22.142,0.0,,,,
1195,11/07/20 11:45:00 PM,22.238,0.0,,,,
1196,11/08/20 12:00:00 AM,22.238,0.0,,,,
1197,11/08/20 12:15:00 AM,22.238,0.0,,,,
1198,11/08/20 12:30:00 AM,22.238,0.0,,,,
1199,11/08/20 12:45:00 AM,22.238,0.0,,,,
1200,11/08/20 01:00:00 AM,22.238,0.0,,,,
1201,11/08/20 01:15:00 AM,22.238,0.0,,,,
1202,11/08/20 01:30:00 AM,22.238,0.0,,,,
1203,11/08/20 01:45:00 AM,22.238,0.0,,,,
1204,11/08/20 02:00:00 AM,22.238,0.0,,,,
1205,11/08/20 02:15:00 AM,22.238,0.0,,,,
1206,11/08/20 02:30:00 AM,22.238,0.0,,,,
1207,11/08/20 02:45:00 AM,22.238,0.0,,,,
1208,11/08/20 03:00:00 AM,22.238,0.0,,,,
1209,11/08/20 03:15:00 AM,22.238,0.0,,,,
1210,11/08/20 03:30:00 AM,22.142,0.0,,,,
1211,11/08/20 03:45:00 AM,22.142,0.0,,,,
1212,11/08/20 04:00:00 AM,22.142,0.0,,,,
1213,11/08/20 04:15:00 AM,22.142,0.0,,,,
1214,11/08/20 04:30:00 AM,22.238,0.0,,,,
1215,11/08/20 04:45:00 AM,22.238,0.0,,,,
1216,11/08/20 05:00:00 AM,22.142,0.0,,,,
1217,11/08/20 05:15:00 AM,22.142,0.0,,,,
1218,11/08/20 05:30:00 AM,22.238,0.0,,,,
1219,11/08/20 05:45:00 AM,22.142,0.0,,,,
1220,11/08/20 06:00:00 AM,22.238,0.0,,,,
1221,11/08/20 06:15:00 AM,22.621,224.0,,,,
1222,11/08/20 06:30:00 AM,22.142,216.0,,,,
1223,11/08/20 06:45:00 AM,21.091,224.0,,,,
1224,11/08/20 07:00:00 AM,20.424,224.0,,,,
1225,11/08/20 07:15:00 AM,20.043,216.0,,,,
1226,11/08/20 07:30:00 AM,19.758,216.0,,,,
1227,11/08/20 07:45:00 AM,19.662,224.0,,,,
1228,11/08/20 08:00:00 AM,19.472,224.0,,,,
1229,11/08/20 08:15:00 AM,19.377,224.0,,,,
1230,11/08/20 08:30:00 AM,19.377,216.0,,,,
1231,11/08/20 08:45:00 AM,19.282,224.0,,,,
1232,11/08/20 09:00:00 AM,19.282,224.0,,,,
1233,11/08/20 09:15:00 AM,19.187,224.0,,,,
1234,11/08/20 09:30:00 AM,19.187,224.0,,,,
1235,11/08/20 09:45:00 AM,19.092,224.0,,,,
1236,11/08/20 10:00:00 AM,19.092,224.0,,,,
1237,11/08/20 10:15:00 AM,19.092,216.0,,,,
1238,11/08/20 10:30:00 AM,19.092,224.0,,,,
1239,11/08/20 10:45:00 AM,19.092,216.0,,,,
1240,11/08/20 11:00:00 AM,19.092,216.0,,,,
1241,11/08/20 11:15:00 AM,19.092,216.0,,,,
1242,11/08/20 11:30:00 AM,19.092,224.0,,,,
1243,11/08/20 11:45:00 AM,19.092,224.0,,,,
1244,11/08/20 12:00:00 PM,19.092,224.0,,,,
1245,11/08/20 12:15:00 PM,19.092,224.0,,,,
1246,11/08/20 12:30:00 PM,19.092,216.0,,,,
1247,11/08/20 12:45:00 PM,19.092,216.0,,,,
1248,11/08/20 01:00:00 PM,19.092,216.0,,,,
1249,11/08/20 01:15:00 PM,19.092,216.0,,,,
1250,11/08/20 01:30:00 PM,19.092,216.0,,,,
1251,11/08/20 01:45:00 PM,19.092,216.0,,,,
1252,11/08/20 02:00:00 PM,19.092,224.0,,,,
1253,11/08/20 02:15:00 PM,19.187,216.0,,,,
1254,11/08/20 02:30:00 PM,19.187,216.0,,,,
1255,11/08/20 02:45:00 PM,19.187,216.0,,,,
1256,11/08/20 03:00:00 PM,19.092,216.0,,,,
1257,11/08/20 03:15:00 PM,19.092,216.0,,,,
1258,11/08/20 03:30:00 PM,19.092,224.0,,,,
1259,11/08/20 03:45:00 PM,19.092,224.0,,,,
1260,11/08/20 04:00:00 PM,19.092,224.0,,,,
1261,11/08/20 04:15:00 PM,19.092,224.0,,,,
1262,11/08/20 04:30:00 PM,19.092,216.0,,,,
1263,11/08/20 04:45:00 PM,19.092,216.0,,,,
1264,11/08/20 05:00:00 PM,19.092,216.0,,,,
1265,11/08/20 05:15:00 PM,19.092,216.0,,,,
1266,11/08/20 05:30:00 PM,19.092,216.0,,,,
1267,11/08/20 05:45:00 PM,19.092,216.0,,,,
1268,11/08/20 06:00:00 PM,19.187,216.0,,,,
1269,11/08/20 06:15:00 PM,18.806,0.0,,,,
1270,11/08/20 06:30:00 PM,19.187,0.0,,,,
1271,11/08/20 06:45:00 PM,19.948,0.0,,,,
1272,11/08/20 07:00:00 PM,20.519,0.0,,,,
1273,11/08/20 07:15:00 PM,20.996,0.0,,,,
1274,11/08/20 07:30:00 PM,21.282,0.0,,,,
1275,11/08/20 07:45:00 PM,21.473,0.0,,,,
1276,11/08/20 08:00:00 PM,21.664,0.0,,,,
1277,11/08/20 08:15:00 PM,21.760,0.0,,,,
1278,11/08/20 08:30:00 PM,21.855,0.0,,,,
1279,11/08/20 08:45:00 PM,21.951,0.0,,,,
1280,11/08/20 09:00:00 PM,21.951,0.0,,,,
1281,11/08/20 09:15:00 PM,22.046,0.0,,,,
1282,11/08/20 09:30:00 PM,22.046,0.0,,,,
1283,11/08/20 09:45:00 PM,22.142,0.0,,,,
1284,11/08/20 10:00:00 PM,22.142,0.0,,,,
1285,11/08/20 10:15:00 PM,22.142,0.0,,,,
1286,11/08/20 10:30:00 PM,22.142,0.0,,,,
1287,11/08/20 10:45:00 PM,22.142,0.0,,,,
1288,11/08/20 11:00:00 PM,22.142,0.0,,,,
1289,11/08/20 11:15:00 PM,22.142,0.0,,,,
1290,11/08/20 11:30:00 PM,22.142,0.0,,,,
1291,11/08/20 11:45:00 PM,22.238,0.0,,,,
1292,11/09/20 12:00:00 AM,22.238,0.0,,,,
1293,11/09/20 12:15:00 AM,22.238,0.0,,,,
1294,11/09/20 12:30:00 AM,22.238,0.0,,,,
1295,11/09/20 12:45:00 AM,22.238,0.0,,,,
1296,11/09/20 01:00:00 AM,22.238,0.0,,,,
1297,11/09/20 01:15:00 AM,22.238,0.0,,,,
1298,11/09/20 01:30:00 AM,22.238,0.0,,,,
1299,11/09/20 01:45:00 AM,22.238,0.0,,,,
1300,11/09/20 02:00:00 AM,22.238,0.0,,,,
1301,11/09/20 02:15:00 AM,22.238,0.0,,,,
1302,11/09/20 02:30:00 AM,22.238,0.0,,,,
1303,11/09/20 02:45:00 AM,22.238,0.0,,,,
1304,11/09/20 03:00:00 AM,22.238,0.0,,,,
1305,11/09/20 03:15:00 AM,22.238,0.0,,,,
1306,11/09/20 03:30:00 AM,22.238,0.0,,,,
1307,11/09/20 03:45:00 AM,22.238,0.0,,,,
1308,11/09/20 04:00:00 AM,22.238,0.0,,,,
1309,11/09/20 04:15:00 AM,22.238,0.0,,,,
1310,11/09/20 04:30:00 AM,22.238,0.0,,,,
1311,11/09/20 04:45:00 AM,22.238,0.0,,,,
1312,11/09/20 05:00:00 AM,22.238,0.0,,,,
1313,11/09/20 05:15:00 AM,22.238,0.0,,,,
1314,11/09/20 05:30:00 AM,22.238,0.0,,,,
1315,11/09/20 05:45:00 AM,22.238,0.0,,,,
1316,11/09/20 06:00:00 AM,22.238,0.0,,,,
1317,11/09/20 06:15:00 AM,22.621,224.0,,,,
1318,11/09/20 06:30:00 AM,22.142,224.0,,,,
1319,11/09/20 06:45:00 AM,21.091,224.0,,,,
1320,11/09/20 07:00:00 AM,20.424,216.0,,,,
1321,11/09/20 07:15:00 AM,20.043,224.0,,,,
1322,11/09/20 07:30:00 AM,19.853,224.0,,,,
1323,11/09/20 07:45:00 AM,19.853,224.0,,,,
1324,11/09/20 08:00:00 AM,19.853,216.0,,,,
1325,11/09/20 08:15:00 AM,19.853,224.0,,,,
1326,11/09/20 08:30:00 AM,19.758,224.0,,,,
1327,11/09/20 08:45:00 AM,19.567,216.0,,,,
1328,11/09/20 09:00:00 AM,19.472,224.0,,,,
1329,11/09/20 09:15:00 AM,19.377,224.0,,,,
1330,11/09/20 09:30:00 AM,19.282,224.0,,,,
1331,11/09/20 09:45:00 AM,19.472,224.0,,,,
1332,11/09/20 10:00:00 AM,19.567,216.0,,,,
1333,11/09/20 10:15:00 AM,19.662,224.0,,,,
1334,11/09/20 10:30:00 AM,19.758,224.0,,,,
1335,11/09/20 10:45:00 AM,19.758,216.0,,,,
1336,11/09/20 11:00:00 AM,19.758,224.0,,,,
1337,11/09/20 11:15:00 AM,19.853,224.0,,,,
1338,11/09/20 11:30:00 AM,19.853,216.0,,,,
1339,11/09/20 11:45:00 AM,19.948,224.0,,,,
1340,11/09/20 12:00:00 PM,19.948,224.0,,,,
1341,11/09/20 12:15:00 PM,19.948,224.0,,,,
1342,11/09/20 12:30:00 PM,19.948,224.0,,,,
1343,11/09/20 12:45:00 PM,19.948,224.0,,,,
1344,11/09/20 01:00:00 PM,19.948,224.0,,,,
1345,11/09/20 01:15:00 PM,20.043,224.0,,,,
1346,11/09/20 01:30:00 PM,20.043,224.0,,,,
1347,11/09/20 01:45:00 PM,20.043,184.0,,,,
1348,11/09/20 02:00:00 PM,22.621,1280.0,,,,
1349,11/09/20 02:15:00 PM,22.812,256.0,,,,
1350,11/09/20 02:30:00 PM,21.760,288.0,,,,
1351,11/09/20 02:45:00 PM,21.378,272.0,,,,
1352,11/09/20 03:00:00 PM,21.187,272.0,,,,
1353,11/09/20 03:15:00 PM,20.996,288.0,,,,
1354,11/09/20 03:30:00 PM,20.901,288.0,,,,
1355,11/09/20 03:45:00 PM,20.805,288.0,,,,
1356,11/09/20 04:00:00 PM,20.710,272.0,,,,
1357,11/09/20 04:15:00 PM,20.615,288.0,,,,
1358,11/09/20 04:30:00 PM,20.615,288.0,,,,
1359,11/09/20 04:45:00 PM,20.519,288.0,,,,
1360,11/09/20 05:00:00 PM,20.519,288.0,,,,
1361,11/09/20 05:15:00 PM,20.519,288.0,,,,
1362,11/09/20 05:30:00 PM,20.424,288.0,,,,
1363,11/09/20 05:45:00 PM,20.424,288.0,,,,
1364,11/09/20 06:00:00 PM,20.329,288.0,,,,
1365,11/09/20 06:15:00 PM,19.853,0.0,,,,
1366,11/09/20 06:30:00 PM,19.853,0.0,,,,
1367,11/09/20 06:45:00 PM,20.519,0.0,,,,
1368,11/09/20 07:00:00 PM,21.091,0.0,,,,
1369,11/09/20 07:15:00 PM,21.473,0.0,,,,
1370,11/09/20 07:30:00 PM,21.664,0.0,,,,
1371,11/09/20 07:45:00 PM,21.855,0.0,,,,
1372,11/09/20 08:00:00 PM,22.046,0.0,,,,
1373,11/09/20 08:15:00 PM,22.142,0.0,,,,
1374,11/09/20 08:30:00 PM,22.238,0.0,,,,
1375,11/09/20 08:45:00 PM,22.333,0.0,,,,
1376,11/09/20 09:00:00 PM,22.333,0.0,,,,
1377,11/09/20 09:15:00 PM,22.333,0.0,,,,
1378,11/09/20 09:30:00 PM,22.429,0.0,,,,
1379,11/09/20 09:45:00 PM,22.429,0.0,,,,
1380,11/09/20 10:00:00 PM,22.429,0.0,,,,
1381,11/09/20 10:15:00 PM,22.429,0.0,,,,
1382,11/09/20 10:30:00 PM,22.429,0.0,,,,
1383,11/09/20 10:45:00 PM,22.429,0.0,,,,
1384,11/09/20 11:00:00 PM,22.525,0.0,,,,
1385,11/09/20 11:15:00 PM,22.621,0.0,,,,
1386,11/09/20 11:30:00 PM,22.525,0.0,,,,
1387,11/09/20 11:45:00 PM,22.525,0.0,,,,
1388,11/10/20 12:00:00 AM,22.525,0.0,,,,
1389,11/10/20 12:15:00 AM,22.525,0.0,,,,
1390,11/10/20 12:30:00 AM,22.525,0.0,,,,
1391,11/10/20 12:45:00 AM,22.525,0.0,,,,
1392,11/10/20 01:00:00 AM,22.525,0.0,,,,
1393,11/10/20 01:15:00 AM,22.429,0.0,,,,
1394,11/10/20 01:30:00 AM,22.429,0.0,,,,
1395,11/10/20 01:45:00 AM,22.429,0.0,,,,
1396,11/10/20 02:00:00 AM,22.429,0.0,,,,
1397,11/10/20 02:15:00 AM,22.429,0.0,,,,
1398,11/10/20 02:30:00 AM,22.429,0.0,,,,
1399,11/10/20 02:45:00 AM,22.429,0.0,,,,
1400,11/10/20 03:00:00 AM,22.429,0.0,,,,
1401,11/10/20 03:15:00 AM,22.429,0.0,,,,
1402,11/10/20 03:30:00 AM,22.429,0.0,,,,
1403,11/10/20 03:45:00 AM,22.429,0.0,,,,
1404,11/10/20 04:00:00 AM,22.429,0.0,,,,
1405,11/10/20 04:15:00 AM,22.429,0.0,,,,
1406,11/10/20 04:30:00 AM,22.429,0.0,,,,
1407,11/10/20 04:45:00 AM,22.429,0.0,,,,
